"Continente";"País de Residência Permanente";"Unidade da Federação";"Mês";"Chegadas"
"Europa";"Suécia";"Mato Grosso do Sul";"Fevereiro";"11"
"Europa";"Suécia";"Mato Grosso do Sul";"Março";"3"
"Europa";"Suécia";"Mato Grosso do Sul";"Abril";"4"
"Europa";"Suécia";"Mato Grosso do Sul";"Maio";"4"
"Europa";"Suécia";"Mato Grosso do Sul";"Junho";"0"
"Europa";"Suécia";"Mato Grosso do Sul";"Julho";"3"
"Europa";"Suécia";"Mato Grosso do Sul";"Agosto";"0"
"Europa";"Suécia";"Mato Grosso do Sul";"Setembro";"1"
"Europa";"Suécia";"Mato Grosso do Sul";"Outubro";"0"
"Europa";"Suécia";"Mato Grosso do Sul";"Novembro";"4"
"Europa";"Suécia";"Mato Grosso do Sul";"Dezembro";"13"
"Europa";"Suécia";"Minas Gerais";"Janeiro";"12"
"Europa";"Suécia";"Minas Gerais";"Fevereiro";"7"
"Europa";"Suécia";"Minas Gerais";"Março";"5"
"Europa";"Suécia";"Minas Gerais";"Abril";"10"
"Europa";"Suécia";"Minas Gerais";"Maio";"6"
"Europa";"Suécia";"Minas Gerais";"Junho";"71"
"Europa";"Suécia";"Minas Gerais";"Julho";"86"
"Europa";"Suécia";"Minas Gerais";"Agosto";"10"
"Europa";"Suécia";"Minas Gerais";"Setembro";"12"
"Europa";"Suécia";"Minas Gerais";"Outubro";"10"
"Europa";"Suécia";"Minas Gerais";"Novembro";"6"
"Europa";"Suécia";"Minas Gerais";"Dezembro";"33"
"Europa";"Suécia";"Pará";"Janeiro";"0"
"Europa";"Suécia";"Pará";"Fevereiro";"0"
"Europa";"Suécia";"Pará";"Março";"0"
"Europa";"Suécia";"Pará";"Abril";"0"
"Europa";"Suécia";"Pará";"Maio";"0"
"Europa";"Suécia";"Pará";"Junho";"0"
"Europa";"Suécia";"Pará";"Julho";"0"
"Europa";"Suécia";"Pará";"Agosto";"0"
"Europa";"Suécia";"Pará";"Setembro";"0"
"Europa";"Suécia";"Pará";"Outubro";"0"
"Europa";"Suécia";"Pará";"Novembro";"0"
"Europa";"Suécia";"Pará";"Dezembro";"2"
"Europa";"Suécia";"Paraná";"Janeiro";"415"
"Europa";"Suécia";"Paraná";"Fevereiro";"522"
"Europa";"Suécia";"Paraná";"Março";"307"
"Europa";"Suécia";"Paraná";"Abril";"142"
"Europa";"Suécia";"Paraná";"Maio";"71"
"Europa";"Suécia";"Paraná";"Junho";"81"
"Europa";"Suécia";"Paraná";"Julho";"117"
"Europa";"Suécia";"Paraná";"Agosto";"58"
"Europa";"Suécia";"Paraná";"Setembro";"41"
"Europa";"Suécia";"Paraná";"Outubro";"232"
"Europa";"Suécia";"Paraná";"Novembro";"436"
"Europa";"Suécia";"Paraná";"Dezembro";"649"
"Europa";"Suécia";"Pernambuco";"Janeiro";"95"
"Europa";"Suécia";"Pernambuco";"Fevereiro";"98"
"Europa";"Suécia";"Pernambuco";"Março";"20"
"Europa";"Suécia";"Pernambuco";"Abril";"18"
"Europa";"Suécia";"Pernambuco";"Maio";"7"
"Europa";"Suécia";"Pernambuco";"Junho";"155"
"Europa";"Suécia";"Pernambuco";"Julho";"17"
"Europa";"Suécia";"Pernambuco";"Agosto";"14"
"Europa";"Suécia";"Pernambuco";"Setembro";"20"
"Europa";"Suécia";"Pernambuco";"Outubro";"33"
"Europa";"Suécia";"Pernambuco";"Novembro";"46"
"Europa";"Suécia";"Pernambuco";"Dezembro";"281"
"Europa";"Suécia";"Rio de Janeiro";"Janeiro";"1.345"
"Europa";"Suécia";"Rio de Janeiro";"Fevereiro";"1.586"
"Europa";"Suécia";"Rio de Janeiro";"Março";"708"
"Europa";"Suécia";"Rio de Janeiro";"Abril";"747"
"Europa";"Suécia";"Rio de Janeiro";"Maio";"715"
"Europa";"Suécia";"Rio de Janeiro";"Junho";"2.643"
"Europa";"Suécia";"Rio de Janeiro";"Julho";"1.139"
"Europa";"Suécia";"Rio de Janeiro";"Agosto";"521"
"Europa";"Suécia";"Rio de Janeiro";"Setembro";"730"
"Europa";"Suécia";"Rio de Janeiro";"Outubro";"1.184"
"Europa";"Suécia";"Rio de Janeiro";"Novembro";"1.275"
"Europa";"Suécia";"Rio de Janeiro";"Dezembro";"3.824"
"Europa";"Suécia";"Rio Grande do Norte";"Janeiro";"95"
"Europa";"Suécia";"Rio Grande do Norte";"Fevereiro";"127"
"Europa";"Suécia";"Rio Grande do Norte";"Março";"43"
"Europa";"Suécia";"Rio Grande do Norte";"Abril";"41"
"Europa";"Suécia";"Rio Grande do Norte";"Maio";"21"
"Europa";"Suécia";"Rio Grande do Norte";"Junho";"254"
"Europa";"Suécia";"Rio Grande do Norte";"Julho";"120"
"Europa";"Suécia";"Rio Grande do Norte";"Agosto";"20"
"Europa";"Suécia";"Rio Grande do Norte";"Setembro";"38"
"Europa";"Suécia";"Rio Grande do Norte";"Outubro";"93"
"Europa";"Suécia";"Rio Grande do Norte";"Novembro";"109"
"Europa";"Suécia";"Rio Grande do Norte";"Dezembro";"356"
"Europa";"Suécia";"Rio Grande do Sul";"Janeiro";"22"
"Europa";"Suécia";"Rio Grande do Sul";"Fevereiro";"35"
"Europa";"Suécia";"Rio Grande do Sul";"Março";"24"
"Europa";"Suécia";"Rio Grande do Sul";"Abril";"15"
"Europa";"Suécia";"Rio Grande do Sul";"Maio";"10"
"Europa";"Suécia";"Rio Grande do Sul";"Junho";"93"
"Europa";"Suécia";"Rio Grande do Sul";"Julho";"18"
"Europa";"Suécia";"Rio Grande do Sul";"Agosto";"4"
"Europa";"Suécia";"Rio Grande do Sul";"Setembro";"17"
"Europa";"Suécia";"Rio Grande do Sul";"Outubro";"134"
"Europa";"Suécia";"Rio Grande do Sul";"Novembro";"26"
"Europa";"Suécia";"Rio Grande do Sul";"Dezembro";"63"
"Europa";"Suécia";"Roraima";"Janeiro";"2"
"Europa";"Suécia";"Roraima";"Fevereiro";"2"
"Europa";"Suécia";"Roraima";"Março";"3"
"Europa";"Suécia";"Roraima";"Abril";"0"
"Europa";"Suécia";"Roraima";"Maio";"2"
"Europa";"Suécia";"Roraima";"Junho";"1"
"Europa";"Suécia";"Roraima";"Julho";"0"
"Europa";"Suécia";"Roraima";"Agosto";"0"
"Europa";"Suécia";"Roraima";"Setembro";"8"
"Europa";"Suécia";"Roraima";"Outubro";"2"
"Europa";"Suécia";"Roraima";"Novembro";"2"
"Europa";"Suécia";"Roraima";"Dezembro";"2"
"Europa";"Suécia";"Santa Catarina";"Janeiro";"3"
"Europa";"Suécia";"Santa Catarina";"Fevereiro";"0"
"Europa";"Suécia";"Santa Catarina";"Março";"2"
"Europa";"Suécia";"Santa Catarina";"Abril";"0"
"Europa";"Suécia";"Santa Catarina";"Maio";"0"
"Europa";"Suécia";"Santa Catarina";"Junho";"0"
"Europa";"Suécia";"Santa Catarina";"Julho";"0"
"Europa";"Suécia";"Santa Catarina";"Agosto";"0"
"Europa";"Suécia";"Santa Catarina";"Setembro";"0"
"Europa";"Suécia";"Santa Catarina";"Outubro";"0"
"Europa";"Suécia";"Santa Catarina";"Novembro";"1"
"Europa";"Suécia";"Santa Catarina";"Dezembro";"4"
"Europa";"Suécia";"São Paulo";"Janeiro";"943"
"Europa";"Suécia";"São Paulo";"Fevereiro";"1.284"
"Europa";"Suécia";"São Paulo";"Março";"721"
"Europa";"Suécia";"São Paulo";"Abril";"1.147"
"Europa";"Suécia";"São Paulo";"Maio";"995"
"Europa";"Suécia";"São Paulo";"Junho";"2.132"
"Europa";"Suécia";"São Paulo";"Julho";"951"
"Europa";"Suécia";"São Paulo";"Agosto";"937"
"Europa";"Suécia";"São Paulo";"Setembro";"1.169"
"Europa";"Suécia";"São Paulo";"Outubro";"1.526"
"Europa";"Suécia";"São Paulo";"Novembro";"1.766"
"Europa";"Suécia";"São Paulo";"Dezembro";"2.997"
"Europa";"Suécia";"Outras Unidades da Federação";"Janeiro";"0"
"Europa";"Suécia";"Outras Unidades da Federação";"Fevereiro";"0"
"Europa";"Suécia";"Outras Unidades da Federação";"Março";"0"
"Europa";"Suécia";"Outras Unidades da Federação";"Abril";"1"
"Europa";"Suécia";"Outras Unidades da Federação";"Maio";"1"
"Europa";"Suécia";"Outras Unidades da Federação";"Junho";"0"
"Europa";"Suécia";"Outras Unidades da Federação";"Julho";"0"
"Europa";"Suécia";"Outras Unidades da Federação";"Agosto";"0"
"Europa";"Suécia";"Outras Unidades da Federação";"Setembro";"0"
"Europa";"Suécia";"Outras Unidades da Federação";"Outubro";"0"
"Europa";"Suécia";"Outras Unidades da Federação";"Novembro";"1"
"Europa";"Suécia";"Outras Unidades da Federação";"Dezembro";"2"
"Europa";"Suíça";"Acre";"Janeiro";"3"
"Europa";"Suíça";"Acre";"Fevereiro";"6"
"Europa";"Suíça";"Acre";"Março";"10"
"Europa";"Suíça";"Acre";"Abril";"6"
"Europa";"Suíça";"Acre";"Maio";"6"
"Europa";"Suíça";"Acre";"Junho";"7"
